index,names,stats,p_values
6365,APICall::Landroid/widget/ListView.invalidate(),27.69927823771196,1.4171557585254545e-07
6453,APICall::Landroid/content/pm/ShortcutManager.enableShortcuts(),27.68700432254029,1.426176008720358e-07
8207,APICall::Landroid/widget/ViewSwitcher.setDisplayedChild(),27.68212848209804,1.4297752718090972e-07
10309,APICall::Landroid/text/Layout.getLineMax(),27.65537152408448,1.4496894686309854e-07
10683,APICall::Landroid/webkit/WebMessagePort.setWebMessageCallback(),27.645796183408187,1.4568833719867685e-07
8456,APICall::Landroid/widget/VideoView.invalidate(),27.638014083834413,1.4627563682376782e-07
5052,APICall::Landroid/opengl/GLU.gluOrtho2D(),27.634082820486217,1.4657322291811263e-07
11085,APICall::Landroid/view/TextureView.onSizeChanged(),27.620620788229132,1.4759686640378808e-07
3746,APICall::Landroid/widget/ProgressBar.setSecondaryProgress(),27.587060151936974,1.501800970509025e-07
6213,APICall::Landroid/view/inputmethod/InputConnectionWrapper.commitText(),27.5792635530948,1.5078667418384108e-07
9838,APICall::Landroid/widget/TextView.setHorizontalFadingEdgeEnabled(),27.512138151117878,1.5611166736617051e-07
9282,APICall::Landroid/view/MotionEvent.getHistoricalTouchMajor(),27.512138151117878,1.5611166736617051e-07
8251,APICall::Landroid/widget/Button.getTextSize(),27.406798758138518,1.648506535916304e-07
7376,APICall::Landroid/os/PatternMatcher.getType(),27.39768124013262,1.6562971780610997e-07
8736,APICall::Landroid/widget/FrameLayout.getLayoutTransition(),27.336271083421973,1.7097403065655592e-07
6630,APICall::Landroid/widget/HorizontalScrollView.arrowScroll(),27.29241811506847,1.748958580252979e-07
8442,APICall::Landroid/view/TextureView.setFocusableInTouchMode(),27.29241811506847,1.748958580252979e-07
3271,APICall::Landroid/content/Intent.getLongArrayExtra(),27.238485383902038,1.7984298078207763e-07
7227,APICall::Landroid/view/animation/TranslateAnimation.setRepeatMode(),27.237686157593494,1.7991733684303906e-07
11544,APICall::Landroid/os/ParcelFileDescriptor.parseMode(),27.2299042698678,1.8064293763263877e-07
7481,APICall::Landroid/opengl/GLES30.glGetError(),27.214620306263672,1.8207659689202134e-07
9828,APICall::Landroid/telephony/CellSignalStrengthGsm.getTimingAdvance(),27.214620306263672,1.8207659689202134e-07
3955,APICall::Landroid/widget/FrameLayout.findViewWithTag(),27.19636263017108,1.8380415032872638e-07
8393,APICall::Landroid/view/TextureView.setKeepScreenOn(),27.195206286495754,1.8391411587747818e-07
11444,APICall::Landroid/widget/LinearLayout.setMeasureWithLargestChildEnabled(),27.186201824658035,1.8477267781522877e-07
11957,APICall::Landroid/widget/EditText.setNextFocusRightId(),27.186201824658035,1.8477267781522877e-07
16044,APICall::Landroid/inputmethodservice/InputMethodService.onCreateExtractTextView(),27.173135729184967,1.8602565903167324e-07
6329,APICall::Landroid/bluetooth/le/BluetoothLeAdvertiser.stopAdvertising(),27.158862325032512,1.8740415038175385e-07
3989,APICall::Landroid/widget/FrameLayout.buildDrawingCache(),27.10878064778898,1.92322407239039e-07
8035,APICall::Landroid/widget/AbsListView.pointToPosition(),27.10878064778898,1.92322407239039e-07
9293,APICall::Landroid/text/method/Touch.onTouchEvent(),27.105134513682046,1.9268548640699816e-07
6314,APICall::Landroid/bluetooth/le/BluetoothLeAdvertiser.startAdvertising(),27.096207524613746,1.9357733164038118e-07
8569,APICall::Landroid/bluetooth/BluetoothClass.hasService(),27.095664183715446,1.9363174714666336e-07
10915,APICall::Landroid/opengl/GLES30.glTexImage3D(),27.088678610160127,1.9433271838103e-07
8394,APICall::Landroid/view/TextureView.setFocusable(),27.079986628961375,1.952084722039048e-07
8439,APICall::Landroid/content/ActivityNotFoundException.getLocalizedMessage(),27.079914760629293,1.9521572970514324e-07
9014,Permission::BROADCAST_SMS,27.072693361609947,1.9594635087112235e-07
7475,APICall::Landroid/widget/AbsListView.fling(),27.069335886869503,1.9628697426563644e-07
10716,APICall::Landroid/bluetooth/BluetoothGattCallback.onDescriptorWrite(),27.01717064275946,2.0165614582030555e-07
13348,APICall::Landroid/widget/RadioButton.setMaxLines(),27.01717064275946,2.0165614582030555e-07
12730,APICall::Landroid/widget/EditText.setMaxHeight(),26.973772539964404,2.0623495308263006e-07
8761,APICall::Landroid/view/ViewGroup.scheduleLayoutAnimation(),26.973772539964404,2.0623495308263006e-07
5133,APICall::Landroid/view/inputmethod/InputMethodManager.getInputMethodList(),26.964842985659136,2.071899337214846e-07
7467,APICall::Landroid/view/ContextThemeWrapper.getClassLoader(),26.899461967951293,2.1431853724324308e-07
7671,APICall::Landroid/view/InputDevice.getVendorId(),26.88967685936998,2.154063705198341e-07
11792,APICall::Landroid/widget/Button.setActivated(),26.88020058368163,2.1646514483918288e-07
8528,APICall::Landroid/widget/ListView.startAnimation(),26.832300246234805,2.218973537787798e-07
5163,APICall::Landroid/view/ViewGroup.scrollBy(),26.816969873107976,2.2366461819957277e-07
1160,APICall::Landroid/preference/ListPreference.getEntry(),26.808866366492765,2.2460447165987327e-07
9406,APICall::Landroid/widget/AbsListView.setSelection(),26.802886393210727,2.2530057285846267e-07
9137,APICall::Landroid/widget/ImageView.mergeDrawableStates(),26.791283336272272,2.2665740563628263e-07
9195,APICall::Landroid/view/ActionMode.hide(),26.785766298338814,2.273054243262448e-07
5129,APICall::Landroid/net/wifi/WifiManager.getWifiState(),26.760121651129086,2.303420483509967e-07
7828,APICall::Landroid/webkit/WebChromeClient$FileChooserParams.isCaptureEnabled(),26.72120923631902,2.3502756852557452e-07
10326,APICall::Landroid/preference/Preference.getContext(),26.7122054214766,2.3612527510362212e-07
7231,Permission::BLUETOOTH_PRIVILEGED,26.707316873414012,2.3672341687157085e-07
15891,Permission::SET_ANIMATION_SCALE,26.706311211310236,2.3684665359149644e-07
9090,APICall::Landroid/widget/FrameLayout.getTranslationX(),26.703396774474708,2.3720416037449135e-07
9194,APICall::Landroid/view/ViewConfiguration.getDefaultActionModeHideDuration(),26.68250061985357,2.397833313469172e-07
7017,APICall::Landroid/widget/TextView.setCursorVisible(),26.677914126235393,2.403531844828741e-07
11032,APICall::Landroid/security/keystore/KeyGenParameterSpec$Builder.setUserAuthenticationValidityDurationSeconds(),26.591703388542772,2.513206856690924e-07
12177,APICall::Landroid/widget/ImageView.getPaddingStart(),26.57963688869959,2.5289526070996804e-07
5826,APICall::Landroid/widget/AdapterView.getWidth(),26.579251980572014,2.5294565034045123e-07
7248,APICall::Landroid/telephony/SubscriptionManager.addOnSubscriptionsChangedListener(),26.579251980572014,2.5294565034045123e-07
11468,APICall::Landroid/view/View.setHapticFeedbackEnabled(),26.574692338270676,2.5354333486827114e-07
7238,APICall::Landroid/telephony/CellSignalStrengthLte.getCqi(),26.564323013272556,2.549078364347203e-07
5867,APICall::Landroid/widget/AdapterView.post(),26.564323013272556,2.549078364347203e-07
9614,APICall::Landroid/view/View.setAccessibilityTraversalBefore(),26.485336574988604,2.655461591155662e-07
12175,APICall::Landroid/widget/ImageView.getLayoutDirection(),26.473819307713605,2.671341109976845e-07
7274,APICall::Landroid/net/SSLCertificateSocketFactory.setTrustManagers(),26.47146915467443,2.674593075402942e-07
7864,APICall::Landroid/view/inputmethod/BaseInputConnection.getComposingSpanStart(),26.414153692048085,2.7551421507743236e-07
7542,APICall::Landroid/os/UserManager.hasUserRestriction(),26.368005540842677,2.821760838837394e-07
8913,APICall::Landroid/widget/RadioGroup.getVisibility(),26.368005540842677,2.821760838837394e-07
8797,APICall::Landroid/widget/ImageView.offsetTopAndBottom(),26.360591210899344,2.8326135809193093e-07
3731,APICall::Landroid/widget/EditText.getTag(),26.301423303148088,2.9207334966724535e-07
8485,APICall::Landroid/opengl/GLSurfaceView.setZOrderMediaOverlay(),26.284817515625228,2.9459550176019713e-07
9524,APICall::Landroid/widget/WrapperListAdapter.getWrappedAdapter(),26.284817515625228,2.9459550176019713e-07
15112,APICall::Landroid/preference/PreferenceGroup.getKey(),26.277283847439595,2.9574693251335197e-07
15081,APICall::Landroid/preference/CheckBoxPreference.getOnPreferenceClickListener(),26.277283847439595,2.9574693251335197e-07
15085,APICall::Landroid/preference/PreferenceGroup.onSaveInstanceState(),26.277283847439595,2.9574693251335197e-07
15084,APICall::Landroid/preference/PreferenceGroup.onRestoreInstanceState(),26.277283847439595,2.9574693251335197e-07
15083,APICall::Landroid/preference/PreferenceGroup.notifyHierarchyChanged(),26.277283847439595,2.9574693251335197e-07
15082,APICall::Landroid/preference/PreferenceGroup.notifyChanged(),26.277283847439595,2.9574693251335197e-07
15179,APICall::Landroid/view/View$BaseSavedState.describeContents(),26.27260294788026,2.964646229111672e-07
5410,APICall::Landroid/telephony/TelephonyManager.getDataState(),26.268109218022467,2.9715525826086333e-07
9630,APICall::Landroid/widget/ToggleButton.setId(),26.26219562795562,2.980665682021275e-07
13604,APICall::Landroid/view/SurfaceView.getResources(),26.23030594910247,3.0302941194508714e-07
7350,APICall::Landroid/text/TextPaint.setFilterBitmap(),26.182651369105702,3.1060047641061835e-07
10457,APICall::Landroid/os/Debug.stopAllocCounting(),26.16623613432609,3.13252097761527e-07
9480,APICall::Landroid/widget/EditText.setLetterSpacing(),26.156389609478804,3.148535236459551e-07
12513,APICall::Landroid/text/TextUtils.lastIndexOf(),26.156389609478804,3.148535236459551e-07
9379,APICall::Landroid/widget/LinearLayout.getLocationInWindow(),26.10686147364993,3.230340348186471e-07
8274,APICall::Landroid/widget/ProgressBar.setInterpolator(),26.10686147364993,3.230340348186471e-07
9018,APICall::Landroid/widget/Button.post(),26.090302148207012,3.2581637713582213e-07
11287,APICall::Landroid/view/KeyEvent.changeTimeRepeat(),26.086397169583755,3.264759949081135e-07
9023,APICall::Landroid/widget/ListView.smoothScrollBy(),26.063973338252328,3.302897614700564e-07
9248,APICall::Landroid/view/SurfaceView.onDraw(),26.050587526406044,3.325876267458097e-07
7158,APICall::Landroid/widget/FrameLayout.setOnHierarchyChangeListener(),26.0178976077092,3.382668993629498e-07
9853,APICall::Landroid/view/inputmethod/InputMethodSubtype.getLanguageTag(),26.00447260731248,3.406273129443781e-07
7424,APICall::Landroid/webkit/WebSettings.setSafeBrowsingEnabled(),25.986327164552957,3.4384394682717506e-07
4105,APICall::Landroid/widget/ExpandableListView.setSelection(),25.960125964210736,3.4854242456372666e-07
12176,APICall::Landroid/widget/ImageView.getPaddingEnd(),25.944789420308503,3.513224251604317e-07
1164,APICall::Landroid/widget/TextView.onFocusChanged(),25.925689545227602,3.5481569029441905e-07
4466,APICall::Landroid/widget/AdapterView.getId(),25.910528836898692,3.57613274220403e-07
9548,APICall::Landroid/widget/ScrollView.measure(),25.866409920211698,3.6588091399914415e-07
10009,APICall::Landroid/webkit/WebView.addOnLayoutChangeListener(),25.866409920211698,3.6588091399914415e-07
12822,APICall::Landroid/widget/ViewFlipper.setAnimateFirstView(),25.857393511081682,3.6759397663248987e-07
9831,APICall::Landroid/telephony/CellSignalStrengthCdma.getCdmaLevel(),25.843339136090936,3.7028027033419926e-07
9832,APICall::Landroid/telephony/CellSignalStrengthCdma.getEvdoLevel(),25.843339136090936,3.7028027033419926e-07
7733,APICall::Landroid/opengl/GLES20.glBlendFuncSeparate(),25.827524356620227,3.7332657857907566e-07
11960,APICall::Landroid/widget/EditText.setNextFocusLeftId(),25.80549421362718,3.776120365013681e-07
8158,APICall::Landroid/widget/ScrollView.setScrollBarStyle(),25.7905708087372,3.805430256017672e-07
8438,APICall::Landroid/widget/RelativeLayout.findViewWithTag(),25.781368557264656,3.8236172394740275e-07
9056,APICall::Landroid/view/TextureView.setOnTouchListener(),25.753893508307275,3.878437993542662e-07
18836,Permission::BIND_MIDI_DEVICE_SERVICE,25.749126950962733,3.888028559812829e-07
12044,APICall::Landroid/widget/ArrayAdapter.setNotifyOnChange(),25.739483143473944,3.907505182721649e-07
11537,APICall::Landroid/text/StaticLayout.getEllipsisCount(),25.699294407233275,3.9897290104432774e-07
7865,APICall::Landroid/view/inputmethod/BaseInputConnection.getComposingSpanEnd(),25.697433985154266,3.993577053703104e-07
6772,APICall::Landroid/view/animation/TranslateAnimation.setRepeatCount(),25.658942088512145,4.0740327429703293e-07
7872,APICall::Landroid/view/inputmethod/InputMethodManager.updateCursorAnchorInfo(),25.65080475009302,4.091248370189238e-07
7184,APICall::Landroid/content/ContentProviderOperation.apply(),25.63564205187142,4.123521877489851e-07
8620,APICall::Landroid/view/View.setDrawingCacheQuality(),25.59465376126219,4.2120479042501254e-07
9747,APICall::Landroid/os/Parcel.readCharArray(),25.59309588058772,4.2154499248910325e-07
7294,APICall::Landroid/telephony/CellInfoTdscdma.getCellIdentity(),25.552720774622365,4.304586343116366e-07
9466,APICall::Landroid/view/SurfaceView.postDelayed(),25.54773451196544,4.3157248381092743e-07
8819,APICall::Landroid/view/animation/Animation.setBackgroundColor(),25.54692377910346,4.317538611627074e-07
8934,APICall::Landroid/widget/ScrollView.pageScroll(),25.52803525300106,4.360013050574677e-07
10335,APICall::Landroid/os/Debug.startAllocCounting(),25.52803525300106,4.360013050574677e-07
7281,APICall::Landroid/os/BatteryManager.getLongProperty(),25.511864861221103,4.396707910559801e-07
10569,APICall::Landroid/view/SurfaceView.getMeasuredWidth(),25.511864861221103,4.396707910559801e-07
13905,Intent::ACTION_BATTERY_LOW,25.50482243726293,4.4127856468441297e-07
8095,APICall::Landroid/security/KeyPairGeneratorSpec$Builder.setKeyType(),25.48689864845684,4.453971763747387e-07
9851,APICall::Landroid/preference/CheckBoxPreference.onCreateView(),25.48689864845684,4.453971763747387e-07
11821,APICall::Landroid/widget/TextView.setNextFocusLeftId(),25.48689864845684,4.453971763747387e-07
10037,APICall::Landroid/os/HandlerThread.getThreadId(),25.486424779815348,4.4550658543488156e-07
3776,APICall::Landroid/widget/ExpandableListView.expandGroup(),25.481960313097428,4.465386864732051e-07
7449,APICall::Landroid/content/IntentFilter.getDataPath(),25.43779158899938,4.5687973366551626e-07
7945,APICall::Landroid/webkit/WebSettings.setForceDark(),25.421668439446883,4.6071410912763455e-07
15182,APICall::Landroid/widget/ScrollView.setEnabled(),25.421668439446883,4.6071410912763455e-07
15180,APICall::Landroid/widget/PopupWindow.isTouchable(),25.421668439446883,4.6071410912763455e-07
6319,APICall::Landroid/bluetooth/le/AdvertiseData$Builder.build(),25.42145736101765,4.607645207357643e-07
6331,APICall::Landroid/bluetooth/le/AdvertiseSettings$Builder.build(),25.42145736101765,4.607645207357643e-07
9061,APICall::Landroid/opengl/GLES30.glBindBuffer(),25.365185773400828,4.744029790514989e-07
7450,APICall::Landroid/os/PatternMatcher.getPath(),25.346118807266354,4.791154220706751e-07
7423,APICall::Landroid/os/Messenger.writeToParcel(),25.346118807266354,4.791154220706751e-07
7303,APICall::Landroid/telephony/CellIdentityTdscdma.getLac(),25.34365175873446,4.797285776894064e-07
6682,APICall::Landroid/renderscript/RenderScript.releaseAllContexts(),25.34365175873446,4.797285776894064e-07
7304,APICall::Landroid/telephony/CellIdentityTdscdma.getCid(),25.34365175873446,4.797285776894064e-07
5403,APICall::Landroid/text/Selection.selectAll(),25.334391826302884,4.820370502179523e-07
8992,APICall::Landroid/view/animation/LayoutAnimationController.setOrder(),25.32859659885494,4.83487445019833e-07
11264,APICall::Landroid/widget/Spinner.getSelectedView(),25.324209521565116,4.845883254232986e-07
9242,APICall::Landroid/bluetooth/BluetoothGatt.requestMtu(),25.315301625892722,4.868313847376692e-07
10405,APICall::Landroid/widget/EditText.onPopulateAccessibilityEvent(),25.315301625892722,4.868313847376692e-07
7667,APICall::Landroid/view/ViewGroup.setOnKeyListener(),25.310770387851974,4.879763676272789e-07
9992,APICall::Landroid/widget/ProgressBar.getWindowVisibility(),25.310086703554862,4.881493596982973e-07
10626,APICall::Landroid/webkit/WebView.postVisualStateCallback(),25.310086703554862,4.881493596982973e-07
9411,APICall::Landroid/widget/ImageView.callOnClick(),25.301463816535996,4.903364868138752e-07
9755,APICall::Landroid/widget/Button.setLines(),25.301463816535996,4.903364868138752e-07
6330,APICall::Landroid/bluetooth/le/AdvertiseSettings$Builder.setAdvertiseMode(),25.298720595253407,4.910343409773463e-07
15752,APICall::Landroid/view/Gravity.isHorizontal(),25.274508127949126,4.972371456177275e-07
13486,APICall::Landroid/widget/FrameLayout.getScaleX(),25.274508127949126,4.972371456177275e-07
7155,APICall::Landroid/widget/RelativeLayout.getLocationInWindow(),25.26723064343614,4.991168171338003e-07
6719,APICall::Landroid/os/HandlerThread.getName(),25.26020677457911,5.009377387419494e-07
3798,APICall::Landroid/widget/GridView.setVerticalSpacing(),25.25832801601915,5.01425930515502e-07
5970,APICall::Landroid/widget/EditText.startAnimation(),25.252010146290395,5.030711183988995e-07
15193,APICall::Landroid/inputmethodservice/InputMethodService.onInitializeInterface(),25.249881911129442,5.036265334105884e-07
6422,APICall::Landroid/widget/LinearLayout.findViewWithTag(),25.23952337972975,5.063386360474329e-07
3841,APICall::Landroid/widget/BaseAdapter.getCount(),25.224250628985814,5.103641279846141e-07
10282,APICall::Landroid/opengl/GLSurfaceView.getMeasuredHeight(),25.22042938047345,5.113763159976396e-07
9957,APICall::Landroid/widget/EditText.setShadowLayer(),25.208934812338548,5.144331930764089e-07
9008,APICall::Landroid/preference/PreferenceActivity.finish(),25.16831487026298,5.253832112803014e-07
9207,APICall::Landroid/view/accessibility/AccessibilityEvent.getParcelableData(),25.163591295805684,5.266716298380183e-07
6138,APICall::Landroid/preference/PreferenceCategory.setTitle(),25.16233836938237,5.270139136412441e-07
10133,APICall::Landroid/nfc/NdefRecord.getType(),25.134629425792046,5.346409181620025e-07
12070,APICall::Landroid/view/animation/Animation.getStartOffset(),25.134629425792046,5.346409181620025e-07
16997,APICall::Landroid/inputmethodservice/InputMethodService.onAppPrivateCommand(),25.12933944038032,5.361095407622474e-07
9842,APICall::Landroid/preference/DialogPreference.onCreateView(),24.996201185230206,5.744338145574384e-07
6850,APICall::Landroid/widget/FrameLayout.getWindowToken(),24.985921754161968,5.775045843872398e-07
9172,APICall::Landroid/widget/NumberPicker.setOnLongPressUpdateInterval(),24.929710945751427,5.945898270828189e-07
8475,APICall::Landroid/widget/Button.setOnKeyListener(),24.929710945751427,5.945898270828189e-07
7068,APICall::Landroid/os/FileUtils.getFatVolumeId(),24.795077535289508,6.376008842935928e-07
10105,APICall::Landroid/widget/ImageView.getAdjustViewBounds(),24.78128523266518,6.421795638418556e-07
11502,APICall::Landroid/util/ArrayMap.containsKey(),24.78128523266518,6.421795638418556e-07
9235,APICall::Landroid/bluetooth/le/ScanSettings$Builder.setCallbackType(),24.775601000002677,6.440761584209772e-07
11193,APICall::Landroid/widget/LinearLayout.setImportantForAccessibility(),24.74355555934984,6.548739670254009e-07
7891,APICall::Landroid/webkit/WebView.documentHasImages(),24.74248337349557,6.552383645232763e-07
7973,APICall::Landroid/view/View.isInTouchMode(),24.691384386772626,6.728428722521077e-07
11107,APICall::Landroid/os/Message.getWhen(),24.688185261353738,6.739606721765331e-07
8626,APICall::Landroid/util/AttributeSet.getAttributeFloatValue(),24.688185261353738,6.739606721765331e-07
12815,APICall::Landroid/widget/ImageView.isFocused(),24.677100744567696,6.778481128691669e-07
11016,APICall::Landroid/widget/TableRow.setWeightSum(),24.677100744567696,6.778481128691669e-07
9080,APICall::Landroid/opengl/GLES30.glBufferData(),24.6556751459259,6.854261097285354e-07
11053,APICall::Landroid/widget/RelativeLayout.setScaleX(),24.60715527135254,7.029025415439103e-07
8209,APICall::Landroid/view/ViewGroup.isSelected(),24.59808076708376,7.062203559977766e-07
10751,APICall::Landroid/bluetooth/BluetoothGattCallback.onCharacteristicChanged(),24.57073393101352,7.163141568129489e-07
5939,APICall::Landroid/widget/EditText.getScrollY(),24.569795977413612,7.166629124697702e-07
7267,APICall::Landroid/telephony/CellIdentityNr.getPci(),24.56531352684957,7.183319571982695e-07
17279,APICall::Landroid/view/Surface.setFrameRate(),24.53118436536702,7.311684570691357e-07
5519,APICall::Landroid/widget/RelativeLayout.setRotation(),24.507851618717964,7.400763904741174e-07
9917,APICall::Landroid/widget/TextView.isAttachedToWindow(),24.464367117459354,7.569692383627847e-07
5470,APICall::Landroid/widget/ExpandableListAdapter.getGroup(),24.438298362766623,7.672812402181007e-07
8787,APICall::Landroid/widget/TextView.setImportantForAutofill(),24.425000942974357,7.725954244278706e-07
8786,APICall::Landroid/widget/TextView.setAutofillHints(),24.425000942974357,7.725954244278706e-07
14078,APICall::Landroid/widget/Switch.getTextOff(),24.425000942974357,7.725954244278706e-07
11397,APICall::Landroid/webkit/WebMessagePort.postMessage(),24.425000942974357,7.725954244278706e-07
7375,APICall::Landroid/widget/ListView.onInitializeAccessibilityNodeInfo(),24.403432061035023,7.812938136623181e-07
10534,APICall::Landroid/preference/PreferenceActivity.getResources(),24.35832522583278,7.998034217371514e-07
11754,APICall::Landroid/inputmethodservice/KeyboardView.onDraw(),24.35832522583278,7.998034217371514e-07
5488,APICall::Landroid/view/ViewGroup.requestApplyInsets(),24.35800030390518,7.999383363477596e-07
12749,APICall::Landroid/webkit/WebSettings.getOffscreenPreRaster(),24.35800030390518,7.999383363477596e-07
6560,APICall::Landroid/text/Layout.isRtlCharAt(),24.35506002805695,8.0116024052883e-07
9086,APICall::Landroid/opengl/GLES30.glGenBuffers(),24.35199768944541,8.024348606590247e-07
8820,APICall::Landroid/view/animation/Animation.setDetachWallpaper(),24.34895679894812,8.0370256566308e-07
8859,APICall::Landroid/widget/ListView.getEmptyView(),24.339550687525733,8.076365701738754e-07
11825,APICall::Landroid/widget/TextView.setNextFocusUpId(),24.31881899360308,8.163756926640969e-07
14079,APICall::Landroid/widget/Switch.getTextOn(),24.31881899360308,8.163756926640969e-07
14876,APICall::Landroid/widget/LinearLayout.setNextFocusDownId(),24.31881899360308,8.163756926640969e-07
9857,APICall::Landroid/widget/AbsListView.setItemChecked(),24.31881899360308,8.163756926640969e-07
9440,APICall::Landroid/widget/HorizontalScrollView.setMeasuredDimension(),24.31881899360308,8.163756926640969e-07
10126,APICall::Landroid/text/TextPaint.getColorFilter(),24.312395355506222,8.191026714823739e-07
5727,APICall::Landroid/widget/RelativeLayout.isShown(),24.304195208946453,8.225970947360505e-07
7956,APICall::Landroid/view/View.setNextFocusRightId(),24.252596918375538,8.449308504500995e-07
7979,APICall::Landroid/view/View.setNextFocusLeftId(),24.252596918375538,8.449308504500995e-07
12052,APICall::Landroid/text/TextPaint.getTextPath(),24.25163349035101,8.453535917030824e-07
11774,APICall::Landroid/view/accessibility/AccessibilityNodeProvider.findAccessibilityNodeInfosByText(),24.25163349035101,8.453535917030824e-07
7261,APICall::Landroid/telephony/CellIdentityNr.getNrarfcn(),24.249946241003773,8.460944485418599e-07
8127,APICall::Landroid/bluetooth/BluetoothAdapter.listenUsingInsecureRfcommWithServiceRecord(),24.21263853507199,8.626433390837242e-07
10123,APICall::Landroid/os/Bundle.getShortArray(),24.21263853507199,8.626433390837242e-07
8803,APICall::Landroid/widget/FrameLayout.setSoundEffectsEnabled(),24.18350887968332,8.757899632862745e-07
10961,APICall::Landroid/opengl/GLES30.glDrawBuffers(),24.15907456054469,8.869723371703207e-07
8304,APICall::Landroid/util/LongSparseArray.indexOfKey(),24.1473121328708,8.924063559929068e-07
11823,APICall::Landroid/widget/TextView.setNextFocusDownId(),24.106459585488444,9.115401058131361e-07
8684,APICall::Landroid/view/inputmethod/CompletionInfo.getText(),24.039745046402665,9.436751341953789e-07
8044,APICall::Landroid/net/wifi/WifiManager.reconnect(),24.014782019074985,9.559892787300443e-07
3951,Intent::RINGER_MODE_CHANGED,23.991907691251946,9.67414509796273e-07
10789,APICall::Landroid/widget/ExpandableListView.dispatchTouchEvent(),23.985882362043924,9.704467495324279e-07
5001,APICall::Landroid/webkit/WebView.clearView(),23.93564617736839,9.961019231491618e-07
10858,APICall::Landroid/webkit/WebView.createWebMessageChannel(),23.934657824625916,9.966134303225264e-07
10639,APICall::Landroid/widget/AutoCompleteTextView.setFocusable(),23.934657824625916,9.966134303225264e-07
3754,APICall::Landroid/widget/ScrollView.setBackgroundDrawable(),23.92632545499997,1.0009362079009305e-06
3903,APICall::Landroid/widget/Button.getParent(),23.925104731254915,1.0015710883916947e-06
16444,APICall::Landroid/widget/ViewFlipper.getParent(),23.912415503505763,1.008194533678076e-06
14873,APICall::Landroid/widget/Button.setNextFocusLeftId(),23.89410628707167,1.017828957490234e-06
9182,APICall::Landroid/net/wifi/p2p/WifiP2pManager.removeGroup(),23.829732060220586,1.0524420108219345e-06
6874,APICall::Landroid/os/Debug$MemoryInfo.getMemoryStat(),23.829579645900605,1.0525253468758671e-06
14070,APICall::Landroid/speech/tts/TextToSpeech.getLanguage(),23.826166236134327,1.0543934422510802e-06
9147,APICall::Landroid/widget/LinearLayout.findFocus(),23.826166236134327,1.0543934422510802e-06
7560,APICall::Landroid/text/TextPaint.isFakeBoldText(),23.826166236134327,1.0543934422510802e-06
4151,APICall::Landroid/widget/LinearLayout.startActionModeForChild(),23.807310526593998,1.0647728966765516e-06
12253,APICall::Landroid/widget/TextView.getDrawingCache(),23.79265417761087,1.0729114666518071e-06
10010,APICall::Landroid/widget/ScrollView.setFocusableInTouchMode(),23.7879319759495,1.0755469380431823e-06
7056,APICall::Landroid/view/TextureView.setScaleX(),23.787915154446765,1.0755563377567338e-06
10682,APICall::Landroid/webkit/WebMessagePort.close(),23.77718642505892,1.0815682747584948e-06
11926,APICall::Landroid/preference/SwitchPreference.setOnPreferenceChangeListener(),23.77718642505892,1.0815682747584948e-06
8553,APICall::Landroid/widget/ExpandableListView.setOnScrollListener(),23.757231900022273,1.0928397415151214e-06
10290,APICall::Landroid/service/quicksettings/TileService.onClick(),23.71979942258016,1.1143025022467621e-06
8690,APICall::Landroid/text/method/MetaKeyKeyListener.getMetaState(),23.71979942258016,1.1143025022467621e-06
15105,APICall::Landroid/inputmethodservice/InputMethodService.getCandidatesHiddenVisibility(),23.698498404497798,1.1267041219496848e-06
15101,APICall::Landroid/inputmethodservice/InputMethodService$InputMethodImpl.showSoftInput(),23.698498404497798,1.1267041219496848e-06
15114,APICall::Landroid/webkit/WebView.postInvalidateDelayed(),23.698498404497798,1.1267041219496848e-06
4396,APICall::Landroid/webkit/WebView.computeScroll(),23.681462640947302,1.1367220253516061e-06
7413,APICall::Landroid/view/animation/OvershootInterpolator.getInterpolation(),23.665679469730513,1.1460830424068676e-06
7048,APICall::Landroid/content/ClipData.newHtmlText(),23.644389578281693,1.158832698582549e-06
13108,APICall::Landroid/webkit/WebSettings.getSafeBrowsingEnabled(),23.613432609025985,1.1776258028169984e-06
12183,APICall::Landroid/widget/EditText.getError(),23.575588126492725,1.2010158656112366e-06
8685,APICall::Landroid/content/ContextWrapper.getClassLoader(),23.553920407060264,1.2146169255503015e-06
11070,APICall::Landroid/widget/RelativeLayout.setScaleY(),23.550569213210196,1.2167342554937874e-06
12179,APICall::Landroid/widget/ImageView.isPaddingRelative(),23.51263576365159,1.2409607844208838e-06
12178,APICall::Landroid/widget/ImageView.isLayoutDirectionResolved(),23.51263576365159,1.2409607844208838e-06
7140,APICall::Landroid/widget/RadioButton.getTextColors(),23.50706579547181,1.2445585988958503e-06
8922,APICall::Landroid/opengl/GLES10.glBlendFunc(),23.490475143662792,1.2553371188422e-06
14874,APICall::Landroid/widget/LinearLayout.setNextFocusRightId(),23.469418627766323,1.269151916455912e-06
9126,APICall::Landroid/widget/TextView.getPaddingEnd(),23.469418627766323,1.269151916455912e-06
14872,APICall::Landroid/widget/LinearLayout.setNextFocusLeftId(),23.469418627766323,1.269151916455912e-06
8167,APICall::Landroid/bluetooth/BluetoothManager.getConnectionState(),23.469418627766323,1.269151916455912e-06
14875,APICall::Landroid/widget/LinearLayout.setNextFocusUpId(),23.469418627766323,1.269151916455912e-06
